canonical_facility_id,location_id,source_system,source_facility_id,source_record_type,official_name,display_name,normalized_name,operator_name,address_street1,address_street1_normalized,city,state,postal_code,borough_code,borough_name,geography_id,neighborhood_name,neighborhood_code,community_board,council_district,census_tract,boro_block_lot,bin,latitude,longitude,coordinate_source,coordinate_confidence,facility_type,facility_grouping,high_level_category,category,organization_name_type,observation_count,latest_inspection_date,latest_inspection_type,latest_violations_all,latest_violations_phh,latest_violations_critical,latest_violations_general,alternate_names,normalized_crosswalk_names,normalized_address_variants,preferred_keys
nyc-facility-50071218,nyc-loc-50071218,nyc-pool-inspection-tableau,50071218,Indoor,CPFC OPCO LLC C/O CHELSEA PIERS LP,O CHELSEA PIERS LP,cpfc opco llc c o chelsea piers lp,,33 BOND ST,33 bond st,New York,NY,11201,BK,Brooklyn,brooklyn,,BK38,302,33,3700,3001667502,3422112,40.688643,-73.983658,tableau-hyper:Lat/Long,high,indoor,CPFC OPCO LLC C/O CHELSEA PIERS LP,Private Res.,Private Res.,,1,2023-10-06,Routine Inspection,1,0,0,1,CPFC OPCO LLC C/O CHELSEA PIERS LP|O CHELSEA PIERS LP,cpfc opco llc c o chelsea piers lp|o chelsea piers lp,33 bond st|bond st,source_id:50071218|source:accela:50071218|location_id:nyc-loc-50071218|bin:3422112|bbl:3001667502|name:cpfc opco llc c o chelsea piers lp|name_zip:cpfc opco llc c o chelsea piers lp|11201|name_geo:cpfc opco llc c o chelsea piers lp|brooklyn|name_address_zip:cpfc opco llc c o chelsea piers lp|33 bond st|11201|name_address_zip:cpfc opco llc c o chelsea piers lp|bond st|11201|name:o chelsea piers lp|name_zip:o chelsea piers lp|11201|name_geo:o chelsea piers lp|brooklyn|name_address_zip:o chelsea piers lp|33 bond st|11201|name_address_zip:o chelsea piers lp|bond st|11201|address_zip:33 bond st|11201|address_geo:33 bond st|brooklyn|address_zip:bond st|11201|address_geo:bond st|brooklyn
nyc-facility-50071503,nyc-loc-50071503,nyc-pool-inspection-tableau,50071503,Indoor,TRILOGY SPA OPERATIONS LLC,TRILOGY SPA OPERATIONS LLC,trilogy spa operations llc,,768 5 AVENUE,768 5 ave,New York,NY,10019,MA,Manhattan,manhattan,Midtown-Midtown South,MN17,105,4,11201,1012747504,1035253,40.764148,-73.973951,tableau-hyper:Lat/Long,high,indoor,TRILOGY SPA OPERATIONS LLC,Private Gym/Fitness/Swim,Comm. Gym,,1,2019-02-11,Routine Inspection,0,0,0,0,TRILOGY SPA OPERATIONS LLC,trilogy spa operations llc,768 5 ave|5 ave,source_id:50071503|source:accela:50071503|location_id:nyc-loc-50071503|bin:1035253|bbl:1012747504|name:trilogy spa operations llc|name_zip:trilogy spa operations llc|10019|name_geo:trilogy spa operations llc|manhattan|name_address_zip:trilogy spa operations llc|768 5 ave|10019|name_address_zip:trilogy spa operations llc|5 ave|10019|address_zip:768 5 ave|10019|address_geo:768 5 ave|manhattan|address_zip:5 ave|10019|address_geo:5 ave|manhattan
nyc-facility-50071528,nyc-loc-50071528,nyc-pool-inspection-tableau,50071528,Outdoor,BOP GREENPOINT F LLC,BOP GREENPOINT F LLC,bop greenpoint f llc,,2 BLUE SLIP,2 blue slip,New York,NY,11222,BK,Brooklyn,brooklyn,,BK76,301,33,56300,3024720050,3428938,40.736157,-73.95903,tableau-hyper:Lat/Long,high,outdoor,BOP GREENPOINT LLC,Private Res.,Private Res.,,1,2022-08-19,Routine Inspection,0,,,,BOP GREENPOINT F LLC,bop greenpoint f llc,2 blue slip|blue slip,source_id:50071528|source:accela:50071528|location_id:nyc-loc-50071528|bin:3428938|bbl:3024720050|name:bop greenpoint f llc|name_zip:bop greenpoint f llc|11222|name_geo:bop greenpoint f llc|brooklyn|name_address_zip:bop greenpoint f llc|2 blue slip|11222|name_address_zip:bop greenpoint f llc|blue slip|11222|address_zip:2 blue slip|11222|address_geo:2 blue slip|brooklyn|address_zip:blue slip|11222|address_geo:blue slip|brooklyn
nyc-facility-50071578,nyc-loc-50071578,nyc-pool-inspection-tableau,50071578,Indoor,ARLINGTON SUITES LLC,ARLINGTON SUITES LLC,arlington suites llc,,3220 ARLINGTON AVENUE,3220 arlington ave,New York,NY,10463,BX,Bronx,bronx,Spuyten Duyvil-Kingsbridge,BX29,208,11,29700,2057887501,2109355,40.884587,-73.91231,tableau-hyper:Lat/Long,high,indoor,ARLINGTON SUITES LLC,Private Res.,Private Res.,,1,2021-12-21,Routine Inspection,0,0,0,0,ARLINGTON SUITES LLC,arlington suites llc,3220 arlington ave|arlington ave,source_id:50071578|source:accela:50071578|location_id:nyc-loc-50071578|bin:2109355|bbl:2057887501|name:arlington suites llc|name_zip:arlington suites llc|10463|name_geo:arlington suites llc|bronx|name_address_zip:arlington suites llc|3220 arlington ave|10463|name_address_zip:arlington suites llc|arlington ave|10463|address_zip:3220 arlington ave|10463|address_geo:3220 arlington ave|bronx|address_zip:arlington ave|10463|address_geo:arlington ave|bronx
nyc-facility-50071750,nyc-loc-50071750,nyc-pool-inspection-tableau,50071750,Indoor,TOWN SPORTS INTERNATIONAL,TOWN SPORTS INTERNATIONAL,town sports international,Private Res. - Sports Mgmt Co.,4 ASTOR PLACE,4 astor pl,New York,NY,10003,MA,Manhattan,manhattan,West Village,MN23,102,2,5700,1005450026,1080094,40.730014,-73.992524,tableau-hyper:Lat/Long,high,indoor,TOWN SPORTS INTERNATIONAL LLC,Private Res.,Private Res.,Private Res. - Sports Mgmt Co.,1,2019-01-30,Routine Inspection,1,0,0,1,TOWN SPORTS INTERNATIONAL,town sports international,4 astor pl|astor pl,source_id:50071750|source:accela:50071750|location_id:nyc-loc-50071750|bin:1080094|bbl:1005450026|name:town sports international|name_zip:town sports international|10003|name_geo:town sports international|manhattan|name_address_zip:town sports international|4 astor pl|10003|name_address_zip:town sports international|astor pl|10003|address_zip:4 astor pl|10003|address_geo:4 astor pl|manhattan|address_zip:astor pl|10003|address_geo:astor pl|manhattan
nyc-facility-50071798,nyc-loc-50071798,nyc-pool-inspection-tableau,50071798,Indoor,90 MORTON OWNER LLC,90 MORTON OWNER LLC,90 morton owner llc,,853 BROADWAY,853 broadway,New York,NY,10003,MA,Manhattan,manhattan,,MN23,102,2,6100,1005650015,1080133,40.734646,-73.99081,tableau-hyper:Lat/Long,high,indoor,90 MORTON OWNER LLC,Private Club,Private Club,,1,2023-03-29,Routine Inspection,2,0,0,2,90 MORTON OWNER LLC,90 morton owner llc,853 broadway|broadway,source_id:50071798|source:accela:50071798|location_id:nyc-loc-50071798|bin:1080133|bbl:1005650015|name:90 morton owner llc|name_zip:90 morton owner llc|10003|name_geo:90 morton owner llc|manhattan|name_address_zip:90 morton owner llc|853 broadway|10003|name_address_zip:90 morton owner llc|broadway|10003|address_zip:853 broadway|10003|address_geo:853 broadway|manhattan|address_zip:broadway|10003|address_geo:broadway|manhattan
nyc-facility-50071931,nyc-loc-50071931,nyc-pool-inspection-tableau,50071931,Indoor,CABGRAM DEVELOPERS,CABGRAM DEVELOPERS,cabgram developers,,230 EAST 20 STREET,230 e 20 st,New York,NY,10003,MA,Manhattan,manhattan,Gramercy,MN21,106,2,6400,1009007501,1090877,40.736477,-73.983394,tableau-hyper:Lat/Long,high,indoor,CABGRAM DEVELOPERS,Private Res.,Private Res.,,1,2021-10-25,Routine Inspection,5,2,2,1,CABGRAM DEVELOPERS,cabgram developers,230 e 20 st|e 20 st,source_id:50071931|source:accela:50071931|location_id:nyc-loc-50071931|bin:1090877|bbl:1009007501|name:cabgram developers|name_zip:cabgram developers|10003|name_geo:cabgram developers|manhattan|name_address_zip:cabgram developers|230 e 20 st|10003|name_address_zip:cabgram developers|e 20 st|10003|address_zip:230 e 20 st|10003|address_geo:230 e 20 st|manhattan|address_zip:e 20 st|10003|address_geo:e 20 st|manhattan
nyc-facility-50072577,nyc-loc-50072577,nyc-pool-inspection-tableau,50072577,Outdoor,"RH NY GUESTHOUSE, LLC","RH NY GUESTHOUSE, LLC",rh ny guesthouse llc,,55 GANSEVOORT ST,55 gansevoort st,New York,NY,10014,MA,Manhattan,manhattan,,MN23,102,3,7900,1006440060,1012196,40.739403,-74.007019,tableau-hyper:Lat/Long,high,outdoor,"RH NY GUESTHOUSE, LLC",Hotel,Hotel,,1,2023-08-31,Routine Inspection,0,,,,"RH NY GUESTHOUSE, LLC",rh ny guesthouse llc,55 gansevoort st|gansevoort st,source_id:50072577|source:accela:50072577|location_id:nyc-loc-50072577|bin:1012196|bbl:1006440060|name:rh ny guesthouse llc|name_zip:rh ny guesthouse llc|10014|name_geo:rh ny guesthouse llc|manhattan|name_address_zip:rh ny guesthouse llc|55 gansevoort st|10014|name_address_zip:rh ny guesthouse llc|gansevoort st|10014|address_zip:55 gansevoort st|10014|address_geo:55 gansevoort st|manhattan|address_zip:gansevoort st|10014|address_geo:gansevoort st|manhattan
nyc-facility-50072896,nyc-loc-50072896,nyc-pool-inspection-tableau,50072896,Indoor,ALGIN MANAGEMENT CO. LLC,ALGIN MANAGEMENT CO. LLC,algin management co llc,,242 W 53RD ST,242 w 53rd st,New York,NY,10019,MA,Manhattan,manhattan,,MN17,105,3,13100,1010240052,1090495,40.763767,-73.983799,tableau-hyper:Lat/Long,high,indoor,ALGIN MANAGEMENT CO. LLC,Private Res.,Private Res.,,1,2022-09-09,Routine Inspection,2,0,1,1,ALGIN MANAGEMENT CO. LLC,algin management co llc,242 w 53rd st|w 53rd st,source_id:50072896|source:accela:50072896|location_id:nyc-loc-50072896|bin:1090495|bbl:1010240052|name:algin management co llc|name_zip:algin management co llc|10019|name_geo:algin management co llc|manhattan|name_address_zip:algin management co llc|242 w 53rd st|10019|name_address_zip:algin management co llc|w 53rd st|10019|address_zip:242 w 53rd st|10019|address_geo:242 w 53rd st|manhattan|address_zip:w 53rd st|10019|address_geo:w 53rd st|manhattan
nyc-facility-50072952,nyc-loc-50072952,nyc-pool-inspection-tableau,50072952,Indoor,123 LINDEN LLC,123 LINDEN LLC,123 linden llc,,123 LINDEN BLVD,123 linden blvd,New York,NY,11226,BK,Brooklyn,brooklyn,,BK60,317,40,82200,3050840084,3116661,40.652415,-73.954227,tableau-hyper:Lat/Long,high,indoor,123 LINDEN LLC,Private Res.,Private Res.,,1,2022-11-20,Routine Inspection,2,0,2,0,123 LINDEN LLC,123 linden llc,123 linden blvd|linden blvd,source_id:50072952|source:accela:50072952|location_id:nyc-loc-50072952|bin:3116661|bbl:3050840084|name:123 linden llc|name_zip:123 linden llc|11226|name_geo:123 linden llc|brooklyn|name_address_zip:123 linden llc|123 linden blvd|11226|name_address_zip:123 linden llc|linden blvd|11226|address_zip:123 linden blvd|11226|address_geo:123 linden blvd|brooklyn|address_zip:linden blvd|11226|address_geo:linden blvd|brooklyn
nyc-facility-50073332,nyc-loc-50073332,nyc-pool-inspection-tableau,50073332,Indoor,FEDERATION OF ITALIAN AMERICAN ORGANIZATIONS OF BROOKLYN LTD,FEDERATION OF ITALIAN AMERICAN ORGANIZATIONS OF BROOKLYN LTD,federation of italian american organizations of brooklyn ltd,,8711 18 AVENUE,8711 18 ave,New York,NY,11214,BK,Brooklyn,brooklyn,Bensonhurst West,BK28,311,47,27800,3063690001,3166588,40.605135,-74.004851,tableau-hyper:Lat/Long,high,indoor,FEDERATION OF ITALIAN AMERICAN ORGANIZATIONS OF BROOKLYN LTD,Nonprofit,Nonprofit,,1,2019-11-25,Routine Inspection,0,0,0,0,FEDERATION OF ITALIAN AMERICAN ORGANIZATIONS OF BROOKLYN LTD,federation of italian american organizations of brooklyn ltd,8711 18 ave|18 ave,source_id:50073332|source:accela:50073332|location_id:nyc-loc-50073332|bin:3166588|bbl:3063690001|name:federation of italian american organizations of brooklyn ltd|name_zip:federation of italian american organizations of brooklyn ltd|11214|name_geo:federation of italian american organizations of brooklyn ltd|brooklyn|name_address_zip:federation of italian american organizations of brooklyn ltd|8711 18 ave|11214|name_address_zip:federation of italian american organizations of brooklyn ltd|18 ave|11214|address_zip:8711 18 ave|11214|address_geo:8711 18 ave|brooklyn|address_zip:18 ave|11214|address_geo:18 ave|brooklyn
nyc-facility-50073416,nyc-loc-50073416,nyc-pool-inspection-tableau,50073416,Outdoor,NYCP&R/CAPTAIN WILLIAM HARRY THOMPSON PLAYGROUND,CAPTAIN WILLIAM HARRY THOMPSON PLAYGROUND,nycp and r captain william harry thompson playground,,1561 E 174TH ST,1561 e 174th st,New York,NY,10472,BX,Bronx,bronx,,BX08,209,17,6200,,,40.83415,-73.878442,tableau-hyper:Lat/Long,high,outdoor,NYCP&R,Public - NYC Parks,NYC Parks,,1,2022-08-03,Routine Inspection,2,0,1,1,NYCP&R/CAPTAIN WILLIAM HARRY THOMPSON PLAYGROUND|CAPTAIN WILLIAM HARRY THOMPSON PLAYGROUND,nycp and r captain william harry thompson playground|captain william harry thompson playground,1561 e 174th st|e 174th st,source_id:50073416|source:accela:50073416|location_id:nyc-loc-50073416|name:nycp and r captain william harry thompson playground|name_zip:nycp and r captain william harry thompson playground|10472|name_geo:nycp and r captain william harry thompson playground|bronx|name_address_zip:nycp and r captain william harry thompson playground|1561 e 174th st|10472|name_address_zip:nycp and r captain william harry thompson playground|e 174th st|10472|name:captain william harry thompson playground|name_zip:captain william harry thompson playground|10472|name_geo:captain william harry thompson playground|bronx|name_address_zip:captain william harry thompson playground|1561 e 174th st|10472|name_address_zip:captain william harry thompson playground|e 174th st|10472|address_zip:1561 e 174th st|10472|address_geo:1561 e 174th st|bronx|address_zip:e 174th st|10472|address_geo:e 174th st|bronx
nyc-facility-50073757,nyc-loc-50073757,nyc-pool-inspection-tableau,50073757,Indoor,NEVINS STREET OWNER LLC,NEVINS STREET OWNER LLC,nevins street owner llc,,10 NEVINS STREE,10 nevins stree,New York,NY,11217,BK,Brooklyn,brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,302,33,3700,3000000000,3426629,40.688421,-73.981084,tableau-hyper:Lat/Long,high,indoor,NEVINS STREET OWNER LLC,Private Res.,Private Res.,,1,2021-12-22,Routine Inspection,0,0,0,0,NEVINS STREET OWNER LLC,nevins street owner llc,10 nevins stree|nevins stree,source_id:50073757|source:accela:50073757|location_id:nyc-loc-50073757|bin:3426629|bbl:3000000000|name:nevins street owner llc|name_zip:nevins street owner llc|11217|name_geo:nevins street owner llc|brooklyn|name_address_zip:nevins street owner llc|10 nevins stree|11217|name_address_zip:nevins street owner llc|nevins stree|11217|address_zip:10 nevins stree|11217|address_geo:10 nevins stree|brooklyn|address_zip:nevins stree|11217|address_geo:nevins stree|brooklyn
nyc-facility-50073763,nyc-loc-50073763,nyc-pool-inspection-tableau,50073763,Indoor,56 LEONARD STREET CONDOMINIUM,56 LEONARD STREET CONDOMINIUM,56 leonard street condominium,,56 LEONARD STREET,56 leonard st,New York,NY,10013,MA,Manhattan,manhattan,SoHo-TriBeCa-Civic Center-Little Italy,MN24,101,1,3300,1001767501,1088646,40.717891,-74.006273,tableau-hyper:Lat/Long,high,indoor,56 LEONARD STREET CONDOMINIUM,Private Res.,Private Res.,,1,2019-06-04,Routine Inspection,1,0,1,0,56 LEONARD STREET CONDOMINIUM,56 leonard street condominium,56 leonard st|leonard st,source_id:50073763|source:accela:50073763|location_id:nyc-loc-50073763|bin:1088646|bbl:1001767501|name:56 leonard street condominium|name_zip:56 leonard street condominium|10013|name_geo:56 leonard street condominium|manhattan|name_address_zip:56 leonard street condominium|56 leonard st|10013|name_address_zip:56 leonard street condominium|leonard st|10013|address_zip:56 leonard st|10013|address_geo:56 leonard st|manhattan|address_zip:leonard st|10013|address_geo:leonard st|manhattan
nyc-facility-50073804,nyc-loc-50073804,nyc-pool-inspection-tableau,50073804,Indoor,PARK ROW 23 OWNERS LLC,PARK ROW 23 OWNERS LLC,park row 23 owners llc,,25 PARK ROW,25 park row,New York,NY,10038,MA,Manhattan,manhattan,Battery Park City-Lower Manhattan,MN25,101,1,1501,1000907504,1090475,40.711594,-74.00742,tableau-hyper:Lat/Long,high,indoor,PARK ROW 23 OWNERS LLC,Private Res.,Private Res.,,1,2021-12-16,Routine Inspection,0,0,0,0,PARK ROW 23 OWNERS LLC,park row 23 owners llc,25 park row|park row,source_id:50073804|source:accela:50073804|location_id:nyc-loc-50073804|bin:1090475|bbl:1000907504|name:park row 23 owners llc|name_zip:park row 23 owners llc|10038|name_geo:park row 23 owners llc|manhattan|name_address_zip:park row 23 owners llc|25 park row|10038|name_address_zip:park row 23 owners llc|park row|10038|address_zip:25 park row|10038|address_geo:25 park row|manhattan|address_zip:park row|10038|address_geo:park row|manhattan
nyc-facility-50073961,nyc-loc-50073961,nyc-pool-inspection-tableau,50073961,Indoor,"VARD FITNESS, LLC","VARD FITNESS, LLC",vard fitness llc,,61-19 190 STREET,6119 190 st,New York,NY,11365,QU,Queens,queens,Fresh Meadows-Utopia,QN41,408,23,134700,4071170004,4444050,40.740918,-73.784616,tableau-hyper:Lat/Long,high,indoor,"VARD FITNESS, LLC",Private Gym/Fitness/Swim,Comm. Gym,,1,2019-03-14,Routine Inspection,1,0,0,1,"VARD FITNESS, LLC",vard fitness llc,6119 190 st|190 st,source_id:50073961|source:accela:50073961|location_id:nyc-loc-50073961|bin:4444050|bbl:4071170004|name:vard fitness llc|name_zip:vard fitness llc|11365|name_geo:vard fitness llc|queens|name_address_zip:vard fitness llc|6119 190 st|11365|name_address_zip:vard fitness llc|190 st|11365|address_zip:6119 190 st|11365|address_geo:6119 190 st|queens|address_zip:190 st|11365|address_geo:190 st|queens
nyc-facility-50073992,nyc-loc-50073992,nyc-pool-inspection-tableau,50073992,Outdoor,SOHO DUMBO LLC,SOHO DUMBO LLC,soho dumbo llc,,55 WATER STREET,55 water st,New York,NY,11201,BK,Brooklyn,brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,302,33,2100,3000260050,3000019,40.703294,-73.992047,tableau-hyper:Lat/Long,high,outdoor,SOHO DUMBO LLC,Private Club,Private Club,,1,2019-09-05,Routine Inspection,1,0,1,0,SOHO DUMBO LLC,soho dumbo llc,55 water st|water st,source_id:50073992|source:accela:50073992|location_id:nyc-loc-50073992|bin:3000019|bbl:3000260050|name:soho dumbo llc|name_zip:soho dumbo llc|11201|name_geo:soho dumbo llc|brooklyn|name_address_zip:soho dumbo llc|55 water st|11201|name_address_zip:soho dumbo llc|water st|11201|address_zip:55 water st|11201|address_geo:55 water st|brooklyn|address_zip:water st|11201|address_geo:water st|brooklyn
nyc-facility-50074017,nyc-loc-50074017,nyc-pool-inspection-tableau,50074017,Indoor,VANDEWATER,VANDEWATER,vandewater,,543 W 122ND ST,543 w 122nd st,New York,NY,10027,MA,Manhattan,manhattan,,MN09,109,7,21100,1019777501,1089829,40.81133,-73.959901,tableau-hyper:Lat/Long,high,indoor,VANDEWATER,Private Res.,Private Res.,,1,2023-04-17,Routine Inspection,1,1,0,0,VANDEWATER,vandewater,543 w 122nd st|w 122nd st,source_id:50074017|source:accela:50074017|location_id:nyc-loc-50074017|bin:1089829|bbl:1019777501|name:vandewater|name_zip:vandewater|10027|name_geo:vandewater|manhattan|name_address_zip:vandewater|543 w 122nd st|10027|name_address_zip:vandewater|w 122nd st|10027|address_zip:543 w 122nd st|10027|address_geo:543 w 122nd st|manhattan|address_zip:w 122nd st|10027|address_geo:w 122nd st|manhattan
nyc-facility-50074559,nyc-loc-50074559,nyc-pool-inspection-tableau,50074559,Indoor,22-12 JACKSON OWNER LLC,22-12 JACKSON OWNER LLC,22 12 jackson owner llc,,2218 JACKSON AVE,2218 jackson ave,New York,NY,11101,QU,Queens,queens,,QN31,402,26,1900,4000727501,4618084,40.745292,-73.946964,tableau-hyper:Lat/Long,high,indoor,22-12 JACKSON OWNER LLC,Private Res.,Private Res.,,1,2022-04-07,Routine Inspection,1,0,0,1,22-12 JACKSON OWNER LLC,22 12 jackson owner llc,2218 jackson ave|jackson ave,source_id:50074559|source:accela:50074559|location_id:nyc-loc-50074559|bin:4618084|bbl:4000727501|name:22 12 jackson owner llc|name_zip:22 12 jackson owner llc|11101|name_geo:22 12 jackson owner llc|queens|name_address_zip:22 12 jackson owner llc|2218 jackson ave|11101|name_address_zip:22 12 jackson owner llc|jackson ave|11101|address_zip:2218 jackson ave|11101|address_geo:2218 jackson ave|queens|address_zip:jackson ave|11101|address_geo:jackson ave|queens
nyc-facility-50074835,nyc-loc-50074835,nyc-pool-inspection-tableau,50074835,Indoor,"LOTTE HOTEL NEW YORK PALACE, LLC","LOTTE HOTEL NEW YORK PALACE, LLC",lotte hotel new york palace llc,,455 MADISON AVE,455 madison ave,New York,NY,10022,MA,Manhattan,manhattan,,MN17,105,4,10200,1012860021,1035462,40.758114,-73.975393,tableau-hyper:Lat/Long,high,indoor,"LOTTE HOTEL NEW YORK PALACE, LLC",Hotel,Hotel,,1,2022-12-20,Routine Inspection,3,0,1,2,"LOTTE HOTEL NEW YORK PALACE, LLC",lotte hotel new york palace llc,455 madison ave|madison ave,source_id:50074835|source:accela:50074835|location_id:nyc-loc-50074835|bin:1035462|bbl:1012860021|name:lotte hotel new york palace llc|name_zip:lotte hotel new york palace llc|10022|name_geo:lotte hotel new york palace llc|manhattan|name_address_zip:lotte hotel new york palace llc|455 madison ave|10022|name_address_zip:lotte hotel new york palace llc|madison ave|10022|address_zip:455 madison ave|10022|address_geo:455 madison ave|manhattan|address_zip:madison ave|10022|address_geo:madison ave|manhattan
